DEPARTAMENTO,Municipio ,ID Estación,Estación,LONGITUD,LATITUD,Elevación,AÑO,EST,ENT,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOST,SEPTI,OCTUB,NOVIE,DICIE,VR ANUAL
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,1993,1,1,133.0,20.0,189.0,217.0,298.0,,90.0,125.0,431.0,194.0,207.2,85.0,2064.2
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,1994,1,1,40.0,340.0,229.0,348.0,130.0,143.0,217.0,99.0,305.0,284.0,323.0,52.0,2510.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,1995,1,1,50.0,19.0,295.0,328.0,281.0,199.0,315.0,324.0,161.0,246.0,269.0,182.0,2669.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,1996,1,1,69.0,242.0,152.0,231.0,365.0,234.0,159.0,121.0,143.0,354.0,99.9,227.0,2396.9
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,1997,1,1,48.0,166.0,75.0,264.0,108.0,195.0,30.0,85.0,159.0,219.9,176.0,10.0,1535.9
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,1998,1,1,110.0,56.0,64.8,254.0,354.0,220.0,242.0,311.0,265.0,391.0,214.0,92.0,2573.8
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,1999,1,1,169.0,,166.0,340.0,219.0,293.0,52.0,116.0,152.0,378.0,192.0,151.0,2444.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2000,1,1,68.0,261.0,185.0,252.0,,95.0,283.0,195.0,,314.0,120.0,82.0,2282.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2001,1,1,119.0,33.0,326.0,86.0,265.0,119.0,152.0,48.0,339.0,202.0,150.0,240.3,2079.3
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2002,1,1,106.0,44.0,237.0,319.0,111.0,96.0,87.0,129.0,243.0,288.0,152.0,178.0,1990.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2003,1,1,23.0,95.0,221.0,189.0,226.0,219.0,85.0,175.0,190.0,376.0,196.0,259.0,2254.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2004,1,1,92.0,11.0,471.0,599.0,426.0,37.0,309.0,168.0,541.0,830.0,537.6,162.0,4183.6
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2005,1,1,98.0,103.0,136.0,253.0,436.0,318.0,248.0,144.0,367.0,436.0,376.0,162.0,3077.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2006,1,1,132.0,116.0,382.0,641.0,608.0,236.0,177.0,463.0,293.0,477.0,431.0,186.0,4142.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2007,1,1,93.0,14.0,396.0,,486.0,180.0,350.0,262.0,256.0,287.0,174.0,126.0,3136.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2008,1,1,159.0,419.0,280.0,484.0,244.0,305.0,357.0,535.0,168.0,376.0,333.0,145.0,3805.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2009,1,1,168.0,150.0,297.0,207.0,364.0,204.0,89.0,378.0,226.0,324.0,230.0,25.0,2662.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2010,1,1,,60.0,141.0,243.0,361.0,198.0,251.0,330.0,,243.0,265.0,146.0,2238.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2011,1,1,69.0,280.0,239.0,462.0,261.0,168.0,108.0,251.0,129.0,228.0,285.0,175.0,2655.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2012,1,1,163.0,41.0,325.0,130.0,247.0,60.0,130.0,187.0,307.0,432.0,220.0,60.0,2302.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,2013,1,1,19.0,263.0,269.0,342.0,330.0,127.0,74.0,,,,,,1424.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,MEDIOS,,,84.6,121.1,197.0,286.7,281.1,160.1,157.6,184.8,255.6,319.9,237.8,119.0,2405.4
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,MAXIMOS,,,290.0,419.0,471.0,641.0,608.0,318.0,357.0,535.0,547.0,830.0,537.6,263.0,830.0
BOYACA,Puerto Boyaca,23110040,EL TRIQUE,-74.340000000000003,5.5199999999999996,150,MINIMOS,,,0.0,11.0,18.2,86.0,108.0,23.1,0.0,6.3,34.0,178.0,99.9,0.0,0.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1974,2,1,,,,,,,,174.0,256.0,228.0,106.0,13.0,777.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1975,2,1,22.0,90.0,128.0,142.0,397.0,149.0,312.0,203.0,360.0,250.0,182.0,164.0,2399.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1976,2,1,66.0,86.0,134.0,446.0,192.0,92.0,3.0,83.0,85.0,321.0,148.0,34.0,1690.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1977,2,1,12.0,132.0,37.0,190.1,254.8,176.0,204.0,235.0,128.0,214.0,185.0,17.0,1784.9
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1978,2,1,31.0,43.0,201.0,154.0,193.0,*,173.0,79.0,,120.0,88.0,113.0,1433.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1979,2,1,34.0,15.0,126.0,186.0,173.0,174.0,96.0,154.0,235.0,121.0,67.0,*,1381.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1980,2,1,*,47.0,40.0,115.0,223.0,140.0,105.0,129.2,189.3,198.9,119.9,64.3,1371.6
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1981,2,1,8.0,90.0,93.0,311.0,305.0,216.0,131.0,*,230.0,235.2,206.5,77.5,1903.2
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1982,2,1,99.1,121.1,87.2,217.6,265.6,51.8,64.3,8.3,44.0,292.5,42.5,66.9,1360.9
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1983,2,1,17.3,18.8,57.8,193.6,122.2,76.4,46.0,147.0,598.0,158.0,75.0,99.0,1609.1
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1984,2,1,90.0,125.0,67.0,97.0,279.0,89.0,170.0,115.0,115.0,114.0,156.0,43.0,1460.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1985,2,1,33.0,18.0,117.0,144.0,466.0,135.0,179.0,297.0,435.0,257.0,320.0,136.0,2537.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1986,2,1,164.0,197.0,328.0,467.0,335.0,360.0,136.0,210.0,150.0,339.0,221.0,144.0,3051.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1987,2,1,105.0,125.0,164.0,209.0,291.0,73.0,300.0,163.0,317.0,373.0,142.0,82.0,2344.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1988,2,1,48.0,294.0,109.0,444.0,442.0,389.0,251.0,417.0,439.0,415.0,261.0,139.0,3648.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1989,2,1,97.0,87.0,184.0,174.0,222.0,454.0,96.0,289.0,325.0,347.0,122.0,104.0,2501.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1990,2,1,89.0,115.0,147.0,173.0,290.6,172.0,246.0,196.0,203.0,,117.0,117.0,2307.6
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1991,2,1,16.0,94.0,297.0,179.0,320.0,214.0,229.0,47.0,248.0,168.0,93.0,142.0,2047.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1992,2,1,37.0,51.0,127.0,182.0,300.0,121.0,117.0,155.0,212.0,73.0,128.0,63.0,1566.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1993,2,1,69.0,83.0,181.0,316.0,194.0,67.0,180.0,233.0,247.0,172.0,147.0,62.0,1951.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1994,2,1,75.0,104.0,155.0,,225.0,152.0,94.0,73.0,111.0,185.0,172.0,73.0,1634.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1995,2,1,27.0,31.0,146.0,201.0,225.0,196.0,272.0,211.0,148.0,93.0,108.0,137.0,1795.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1996,2,1,77.0,133.0,133.0,173.0,321.0,230.0,142.0,145.0,207.0,140.0,107.0,70.0,1878.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1997,2,1,64.0,98.0,82.0,151.0,137.0,120.0,76.0,11.0,177.0,,,2.0,918.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1998,2,1,28.0,95.0,124.0,163.0,228.0,96.0,226.0,176.0,251.0,205.0,158.0,92.0,1842.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,1999,2,1,59.0,174.0,149.0,219.0,268.0,226.0,94.0,113.0,283.0,241.0,174.0,217.0,2217.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2000,2,1,98.0,165.0,,173.0,278.0,217.0,137.0,138.0,391.0,147.0,108.0,108.0,2117.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2001,2,1,62.0,59.0,104.0,92.0,216.0,155.0,168.0,53.0,249.0,108.0,151.0,95.0,1512.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2002,2,1,28.0,112.0,121.0,178.0,228.0,181.0,184.0,57.0,126.0,186.0,126.0,104.0,1631.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2003,2,1,29.0,53.0,169.0,212.0,200.0,239.0,107.0,153.0,178.0,209.0,139.0,75.0,1763.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2004,2,1,64.0,89.0,98.0,325.0,274.0,113.0,191.0,75.0,229.0,212.0,141.0,70.0,1881.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2005,2,1,144.0,124.0,285.0,237.0,291.0,182.0,75.0,100.0,144.0,298.0,181.0,119.0,2180.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2006,2,1,121.0,55.0,200.0,151.0,237.0,187.0,80.0,146.0,189.0,232.0,181.0,83.0,1862.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2007,2,1,53.0,12.0,,,291.0,90.0,162.0,174.0,,278.0,132.0,162.0,1571.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2008,2,1,50.0,158.0,180.0,114.0,316.0,227.0,240.0,310.0,144.0,283.0,194.0,165.0,2381.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2009,2,1,144.0,121.0,173.0,203.0,153.0,277.0,71.0,177.0,73.0,146.0,80.0,48.0,1666.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2010,2,1,9.0,98.0,237.0,124.0,241.0,271.0,264.0,123.0,301.0,185.0,342.0,183.0,2378.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2011,2,1,89.0,104.0,211.0,295.0,186.0,170.0,170.0,108.0,146.0,178.0,240.0,206.0,2103.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2012,2,1,160.0,127.0,97.0,274.0,221.0,211.0,73.0,114.0,43.0,190.0,174.0,97.0,1781.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2013,1,1,61.0,134.0,157.0,135.0,346.0,158.0,80.0,170.0,226.0,214.0,167.0,141.0,1989.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,2014,1,1,38.0,93.0,114.0,,222.0,162.0,85.0,93.0,243.0,187.0,,,1237.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,MEDIOS,,,64.5,99.3,146.6,209.9,259.2,179.7,150.7,151.4,222.7,218.9,153.9,100.7,1957.5
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,MAXIMOS,,,164.0,294.0,328.0,467.0,466.0,454.0,312.0,417.0,598.0,442.0,342.0,217.0,598.0
CALDAS,Marulanda,23020090,Marulanda,-75.159999999999997,5.1600000000000001,2637,MINIMOS,,,8.0,12.0,37.0,92.0,122.2,51.8,3.0,8.3,43.0,73.0,42.5,2.0,2.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1974,1,1,,,,,,,,*,349.0,421.0,451.0,186.0,1407.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1975,1,1,117.0,328.0,254.0,341.0,568.0,214.0,366.0,194.0,470.0,424.0,446.0,324.0,4046.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1976,1,1,332.0,296.0,444.0,480.0,364.0,46.0,2.0,118.0,76.0,281.9,230.0,148.0,2817.9
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1977,1,1,71.0,244.0,247.0,195.0,344.2,285.0,320.0,146.0,266.0,428.0,187.0,98.0,2831.2
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1978,1,1,154.0,86.0,328.0,336.0,306.0,258.0,302.0,112.0,363.0,368.0,294.0,339.0,3246.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1979,1,1,72.0,200.0,301.0,554.0,496.0,136.0,161.0,309.0,328.0,362.0,,142.0,3510.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1980,1,1,119.0,227.0,175.0,340.0,502.0,207.0,140.0,273.0,435.0,521.0,563.0,285.4,3787.4
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1981,1,1,114.0,216.3,156.7,321.1,429.3,245.1,40.3,247.2,394.6,364.8,371.1,198.6,3099.1
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1982,1,1,216.8,276.3,207.1,441.0,413.5,175.3,25.9,17.9,284.3,453.5,229.1,98.2,2838.9
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1983,1,1,43.6,89.2,190.5,522.0,268.6,,97.0,158.0,252.0,255.8,274.2,247.0,2509.4
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1984,1,1,212.0,309.8,210.4,473.3,380.4,270.2,266.8,236.2,460.2,590.5,531.7,233.7,4175.2
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1985,1,1,129.9,120.8,409.6,223.2,324.0,177.4,208.6,308.6,373.4,297.3,524.0,201.0,3297.8
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1986,1,1,289.3,227.7,284.1,457.6,343.0,132.2,187.2,190.3,324.6,355.3,343.0,193.7,3328.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1987,1,1,191.9,116.5,220.7,306.8,263.5,74.1,345.6,83.8,431.8,437.2,359.8,173.8,3005.5
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1988,1,1,109.0,395.0,160.3,389.1,284.3,389.2,72.0,597.6,409.2,386.1,490.6,398.1,4080.5
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1989,1,1,367.6,336.4,436.6,180.4,351.7,333.2,144.8,303.7,374.7,399.9,332.5,145.4,3706.9
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1990,1,1,164.3,223.3,284.2,341.6,334.2,171.7,158.4,159.9,283.0,307.5,294.7,154.4,2877.2
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1991,1,1,87.9,111.4,250.2,283.9,185.0,203.3,152.2,81.8,240.5,241.1,166.3,259.6,2263.2
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1992,1,1,143.7,112.3,206.5,376.5,393.8,130.3,135.7,280.7,266.2,197.9,270.7,181.0,2695.3
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1993,1,1,155.4,296.9,499.5,365.0,326.6,36.0,163.7,152.7,371.5,241.0,339.1,110.7,3058.1
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1994,1,1,178.4,439.7,369.6,435.1,321.6,145.1,114.0,42.5,130.1,245.7,338.9,171.9,2932.6
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1995,1,1,45.6,64.3,389.2,355.2,399.6,,324.9,269.0,271.6,221.9,205.2,228.4,2997.1
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1996,1,1,149.8,218.3,424.7,283.6,390.3,285.9,129.0,194.7,183.2,317.6,222.5,155.4,2955.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1997,1,1,169.9,221.4,119.4,245.2,189.7,109.2,88.8,7.1,231.3,214.2,258.7,79.5,1934.4
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1998,1,1,90.8,156.4,228.4,303.6,289.7,43.2,308.2,277.6,277.3,455.5,304.8,196.7,2932.2
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,1999,1,1,226.8,445.8,311.3,347.5,325.9,245.4,66.4,179.5,484.2,793.6,295.8,416.7,4138.9
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2000,1,1,132.2,346.0,423.0,265.9,377.0,292.8,113.0,127.0,508.2,216.2,238.3,260.0,3299.6
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2001,1,1,116.0,117.7,317.8,238.5,288.9,87.1,203.4,68.6,305.2,290.7,264.4,298.1,2596.4
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2002,1,1,70.2,325.6,198.9,333.7,371.9,195.1,192.0,95.4,196.3,333.7,211.7,152.1,2676.6
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2003,1,1,134.4,92.6,,354.4,225.9,305.1,61.8,216.9,300.9,378.5,327.5,104.4,2780.9
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2004,1,1,117.3,168.3,197.8,361.0,405.6,87.8,174.5,43.6,329.9,284.1,298.2,220.1,2688.2
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2005,1,1,243.5,405.4,510.3,293.9,496.5,262.3,133.2,153.6,225.4,494.1,363.1,345.0,3926.3
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2006,1,1,372.5,179.7,321.4,322.5,431.3,241.9,106.3,218.6,261.8,416.4,455.3,278.5,3606.2
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2007,1,1,289.7,48.6,372.3,509.7,470.4,56.2,219.5,298.3,231.1,378.8,,245.7,3426.7
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2008,1,1,134.5,433.8,413.1,326.2,402.1,301.6,192.0,376.4,188.8,570.8,536.3,284.4,4160.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2009,1,1,362.7,245.4,386.4,315.4,354.1,292.7,46.4,265.9,121.4,275.6,207.1,116.4,2989.5
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2010,1,1,72.6,213.2,423.0,253.8,288.2,390.7,432.6,282.0,475.8,295.9,495.0,349.3,3972.1
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2011,1,1,241.0,141.0,425.0,693.0,244.0,297.3,264.0,266.0,218.0,359.0,362.0,439.0,3949.3
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2012,1,1,341.0,199.0,236.0,529.0,254.0,156.0,54.0,145.0,203.0,271.0,307.0,179.0,2874.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,2013,1,1,149.0,352.0,304.0,265.0,443.0,171.0,,,,,,,1684.0
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,MEDIOS,,,172.5,231.5,305.5,357.9,355.1,199.6,171.4,197.3,305.0,362.7,337.1,221.5,3217.2
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,MAXIMOS,,,372.5,445.8,510.3,693.0,568.0,390.7,432.6,597.6,508.2,793.6,563.0,439.0,793.6
CALDAS,Pensilvania,230502230,San José Pensilvania,-75.079999999999998,5.2199999999999998,2100,MINIMOS,,,43.6,48.6,119.4,180.4,185.0,36.0,2.0,7.1,76.0,197.9,166.3,79.5,2.0
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1979,1,1,,,97.0,385.0,228.0,298.0,201.0,406.0,585.0,326.0,461.0,322.0,3309.0
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1980,1,1,243.4,288.7,310.5,497.4,423.3,226.5,218.3,314.9,394.4,491.9,479.6,357.6,4246.5
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1981,1,1,72.5,401.9,500.9,473.1,728.8,323.4,118.1,405.7,290.4,449.4,617.5,527.3,4909.0
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1982,1,1,301.2,471.5,211.6,518.7,762.0,,43.0,88.1,163.2,599.2,484.5,325.0,4082.4
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1983,1,1,116.4,69.3,265.1,660.9,542.8,120.0,168.8,115.0,213.7,543.1,470.2,561.2,3846.5
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1984,1,1,202.5,646.6,238.1,427.0,365.4,278.3,224.4,447.4,556.4,538.1,382.8,252.8,4559.8
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1985,1,1,71.3,165.3,444.4,311.5,163.0,125.3,210.1,231.8,480.8,533.0,274.9,91.9,3103.3
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1986,1,1,259.6,135.8,167.6,472.5,306.0,173.6,14.0,222.7,258.3,557.0,597.0,192.7,3356.8
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1987,1,1,131.6,183.7,291.5,432.7,315.0,115.0,180.2,190.0,333.0,410.0,509.0,189.0,3280.7
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1988,1,1,154.0,195.1,44.6,554.2,339.1,201.7,115.5,412.6,478.4,413.3,519.5,327.5,3755.5
CALDAS,Norcasia,23050250,NORCASIA,-74.530000000000001,5.3399999999999999,730,1989,1,1,324.5,193.1,195.6,357.0,223.0,236.0,219.7,332.5,435.5,,336.4,323.7,3646.5
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1990,1,1,180.3,193.5,154.1,438.0,214.1,99.0,310.5,208.2,59.5,486.0,348.0,94.0,2785.2
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1991,1,1,142.4,185.5,205.6,,314.3,115.7,105.8,200.3,277.8,202.0,179.0,78.0,2396.9
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1992,1,1,184.0,296.5,165.0,180.0,257.3,129.0,20.0,255.0,382.0,385.0,305.8,278.0,2837.6
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1993,1,1,304.3,136.0,358.0,536.0,505.0,90.0,189.0,235.0,482.4,320.0,420.0,154.0,3729.7
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1994,1,1,313.0,520.0,562.0,825.0,560.0,120.0,122.0,70.0,181.0,334.0,591.0,305.0,4503.0
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1995,1,1,130.0,31.0,365.0,290.0,241.0,151.0,295.0,282.0,80.0,241.0,249.0,420.0,2775.0
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1996,1,1,144.4,188.6,235.0,360.0,408.0,185.0,102.0,207.3,241.2,255.0,219.0,476.0,3021.5
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1997,1,1,45.0,259.0,309.0,323.0,228.0,93.8,93.0,96.0,381.3,351.0,830.0,,3211.1
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1998,1,1,190.0,199.0,203.0,513.0,248.0,173.0,201.0,313.0,308.4,590.2,433.2,422.0,3793.8
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,1999,1,1,408.0,472.0,256.0,386.0,425.0,399.0,112.0,437.0,496.0,732.0,478.0,623.0,5224.0
CALDAS,Norcasia,23050250,Norcasia,-74.530000000000001,5.3399999999999999,730,2000,1,1,88.0,220.0,371.0,505.0,466.0,302.0,324.9,222.0,590.0,782.0,320.0,370.0,4560.9
